timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
2361,23.61,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1908112,0.0526123,-0.9664612,-1.570328,22.44843,-24.09137,338.0298,350.3897,25,0.04211283,-0.02689819,-0.1689493,-1.715204,-0.2010853,-0.002994621,0.02450072,0.01902985,-0.1127811,-0.0339716,-0.04491051,-0.07850362
2362,23.62,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1551819,0.01420593,-1.024902,-1.853363,22.73142,-24.02316,338.0951,350.4551,25,0.042344,-0.03435771,-0.1811658,-1.716286,-0.2011663,-0.002369529,0.03598402,-0.007834296,-0.1075242,-0.02400421,-0.006382588,0.01454519
2363,23.63,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1689453,0.004852295,-1.005478,-1.853363,22.73142,-24.02316,338.0951,350.4551,25,0.02256523,-0.02250611,-0.1838993,-1.71734,-0.2012196,-0.001743852,0.03717952,-0.007788263,-0.1038286,0.009052988,0.05086846,0.01336088
2364,23.64,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1689453,0.004852295,-1.005478,-1.853363,22.73142,-24.02316,338.0951,350.4551,25,0.02256523,-0.02250611,-0.1838993,-1.71734,-0.2012196,-0.001743852,0.03717952,-0.007788263,-0.1038286,0.009052988,0.05086846,0.01336088
2365,23.65,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1689453,0.004852295,-1.005478,-1.853363,22.73142,-24.02316,338.0951,350.4551,25,0.02256523,-0.02250611,-0.1838993,-1.71734,-0.2012196,-0.001743852,0.03717952,-0.007788263,-0.1038286,0.009052988,0.05086846,0.01336088
2366,23.66,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2127991,-0.02006531,-1.027054,-2.525551,23.26202,-23.78452,338.279,350.639,25,0.009792177,0.003146791,-0.1768699,-1.720921,-0.2001947,-0.0005310895,-0.008308891,0.009559275,-0.1178877,0.01258081,0.003741371,-0.07647555
2367,23.67,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1937103,-0.04374695,-0.9897919,-2.525551,23.26202,-23.78452,338.279,350.639,25,0.01528841,-0.03004498,-0.1728346,-1.722134,-0.1999822,-0.000284793,0.004860718,0.02226065,-0.1117484,-0.03224409,0.02144372,-0.06630139
2368,23.68,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1602478,0.01931763,-1.014938,-2.348656,23.65113,-24.02316,338.3704,350.7303,25,0.01528841,-0.03004498,-0.1728346,-1.722134,-0.1999822,-0.000284793,0.004860718,0.02226065,-0.1117484,-0.03224409,0.02144372,-0.06630139
2369,23.69,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1584625,0.03222656,-1.059158,-2.348656,23.65113,-24.02316,338.3704,350.7303,25,-0.06944405,-0.007492538,-0.1872756,-1.723236,-0.2000405,5.183262E-005,0.01035696,-0.01093117,-0.1077133,-0.01409004,-0.02001348,-0.0469953
2370,23.7,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1991425,-0.0001220703,-1.059616,-2.525551,23.89875,-24.46634,338.4675,350.8275,25,-0.06455716,-0.008590559,-0.1835381,-1.724417,-0.2000112,0.001659057,-0.01513553,-0.01899055,-0.1127728,0.00496974,-0.04208789,-0.009728873
2371,23.71,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2365723,-0.01641846,-0.9758759,-2.525551,23.89875,-24.46634,338.4675,350.8275,25,-0.03644509,-0.007893077,-0.1820769,-1.725834,-0.2000073,0.001248497,-0.07436901,0.01162136,-0.1221561,0.04021379,0.03347506,-0.07909396
2372,23.72,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2365723,-0.01641846,-0.9758759,-2.525551,23.89875,-24.46634,338.4675,350.8275,25,-0.03644509,-0.007893077,-0.1820769,-1.727259,-0.1998866,0.0007150535,-0.0694821,0.01052329,-0.1184188,-0.0005843557,0.0005929832,-0.07952723
2373,23.73,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2365723,-0.01641846,-0.9758759,-2.525551,23.89875,-24.46634,338.4675,350.8275,25,-0.03644509,-0.007893077,-0.1820769,-1.727259,-0.1998866,0.0007150535,-0.0694821,0.01052329,-0.1184188,-0.0005843557,0.0005929832,-0.07952723
2374,23.74,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1640015,0.0008239746,-1.020706,-2.950096,23.54501,-25.62546,338.6715,351.0315,25,-0.05097104,-0.01688417,-0.1796611,-1.729892,-0.2010757,0.0009629721,-0.02999127,-0.008263222,-0.1166851,-0.03182874,-0.03875566,-0.01529586
2375,23.75,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1747284,0.0003356934,-0.9899902,-2.950096,23.54501,-25.62546,338.6715,351.0315,25,-0.005573996,-0.02318761,-0.181675,-1.731211,-0.2011185,0.0005678146,-0.06441155,-0.001673005,-0.1108947,0.00697054,0.004138371,-0.03559829
2376,23.76,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1920624,0.02297974,-0.9450836,-2.490173,23.22666,-26.3414,338.7368,351.0968,25,-0.003114301,-0.02435647,-0.1804148,-1.732528,-0.2011013,0.0001846155,-0.05589608,0.002224778,-0.1145439,0.03574705,0.00100859,-0.040859
2377,23.77,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2098389,0.01577759,-0.9610291,-2.490173,23.22666,-26.3414,338.7368,351.0968,25,-0.003114301,-0.02435647,-0.1804148,-1.733816,-0.2002086,0.0002352666,-0.01049753,-0.004075513,-0.1165572,0.02414539,0.00057096,-0.009965151
2378,23.78,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2137756,0.00328064,-1.020462,-2.560936,22.44844,-26.68228,338.7789,351.1389,25,0.001682585,-0.0192986,-0.1804201,-1.735049,-0.2002983,0.0004040467,-0.008037824,-0.005244414,-0.1152971,0.006899247,0.02338378,0.03492358
2379,23.79,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.204071,0.01339722,-1.000626,-2.560936,22.44844,-26.68228,338.7789,351.1389,25,0.03487969,-0.03202158,-0.1701928,-1.736279,-0.2002936,0.0005907345,-0.003240927,-0.0001865807,-0.1153026,-0.01088181,0.01636832,0.01897898
2380,23.8,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.204071,0.01339722,-1.000626,-2.560936,22.44844,-26.68228,338.7789,351.1389,25,0.03487969,-0.03202158,-0.1701928,-1.736279,-0.2002936,0.0005907345,-0.003240927,-0.0001865807,-0.1153026,-0.01088181,0.01636832,0.01897898
2381,23.81,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.204071,0.01339722,-1.000626,-2.560936,22.44844,-26.68228,338.7789,351.1389,25,0.03487969,-0.03202158,-0.1701928,-1.736279,-0.2002936,0.0005907345,-0.003240927,-0.0001865807,-0.1153026,-0.01088181,0.01636832,0.01897898
2382,23.82,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1685791,0.00881958,-1.025711,-2.808578,20.78589,-26.44366,338.8585,351.2185,25,0.02755653,-0.03098908,-0.175179,-1.738538,-0.2004578,0.000932663,0.02995419,-0.01290958,-0.1050751,0.01141956,0.02966496,0.005686151
2383,23.83,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2012329,0.03189087,-1.082123,-2.808578,20.78589,-26.44366,338.8585,351.2185,25,0.02512027,-0.03105459,-0.1764278,-1.739576,-0.2007697,0.001498381,0.03032544,-0.03387802,-0.101195,0.01920185,0.008654753,-0.01023055
2384,23.84,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2133179,0.04956055,-1.016647,-2.808578,20.78589,-26.44366,338.8585,351.2185,25,0.01780243,-0.0312458,-0.1789455,-1.740667,-0.2009898,0.001979041,0.02263105,-0.01187715,-0.1100616,0.03105979,0.01079862,-0.04584352
2385,23.85,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2128754,0.01530457,-1.008545,-2.631683,20.1138,-26.3414,338.8881,351.2481,25,0.02496527,-0.02241929,-0.1777364,-1.741809,-0.2005085,0.001431521,0.02019145,-0.01194018,-0.111309,-0.002065432,0.03332239,-0.1021584
2386,23.86,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1764832,-0.01808167,-1.020599,-2.631683,20.1138,-26.3414,338.8881,351.2481,25,0.01048087,-0.03265541,-0.1777663,-1.742981,-0.2006451,0.001791756,0.01287362,-0.01213144,-0.1138268,-0.01401661,0.0513523,-0.03671071
2387,23.87,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1685944,0.02720642,-1.009064,-2.950089,19.79544,-26.17093,338.9363,351.2963,25,-0.005828062,-0.008391088,-0.185498,-1.744135,-0.2006796,0.002207337,0.02003646,-0.003304947,-0.1126179,-0.01354051,0.0175119,-0.02861598
2388,23.88,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1685944,0.02720642,-1.009064,-2.950089,19.79544,-26.17093,338.9363,351.2963,25,-0.005828062,-0.008391088,-0.185498,-1.744135,-0.2006796,0.002207337,0.02003646,-0.003304947,-0.1126179,-0.01354051,0.0175119,-0.02861598
2389,23.89,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1685944,0.02720642,-1.009064,-2.950089,19.79544,-26.17093,338.9363,351.2963,25,-0.005828062,-0.008391088,-0.185498,-1.744135,-0.2006796,0.002207337,0.02003646,-0.003304947,-0.1126179,-0.01354051,0.0175119,-0.02861598
2390,23.9,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1988831,0.01512146,-0.980957,-3.35247,19.50972,-25.73532,339.0215,351.3815,25,-0.06874018,0.02457805,-0.1998484,-1.747976,-0.1994696,0.001683335,-0.05110685,0.008531437,-0.1267751,0.02873083,0.02362547,-0.03838426
2391,23.91,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.221283,0.008041382,-0.9967499,-2.998688,19.58047,-25.39444,339.0876,351.4475,25,-0.01015916,0.02974698,-0.1944829,-1.749576,-0.1992789,0.001278738,-0.06845626,0.02411433,-0.136894,-0.0009206707,0.0164002,-0.0007482481
2392,23.92,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2101746,-0.0008392334,-0.9546356,-2.998688,19.58047,-25.39444,339.0876,351.4475,25,-0.03492203,-0.01048087,-0.2164423,-1.751191,-0.1994368,0.0004993575,-0.07374222,0.04375245,-0.134661,-0.0231657,0.008540739,-0.01657168
2393,23.93,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2068939,-0.01655579,-0.9289551,-3.281708,19.93419,-24.91714,339.1817,351.5417,25,-0.03492203,-0.01048087,-0.2164423,-1.752668,-0.1989117,0.0004071114,-0.01516119,0.04892134,-0.1292957,-0.01257193,-0.000432122,0.0256465
2394,23.94,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2140808,0.01628113,-0.9551697,-3.281708,19.93419,-24.91714,339.1817,351.5417,25,-0.05790405,0.03227112,-0.1961405,-1.752668,-0.1989117,0.0004071114,-0.01516119,0.04892134,-0.1292957,-0.01257193,-0.000432122,0.0256465
2395,23.95,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1900024,0.02668762,-1.004684,-3.458611,20.18179,-24.61029,339.291,351.651,25,-0.00509223,0.01633716,-0.1832598,-1.754251,-0.1987058,0.0004376227,-0.03992404,0.008693454,-0.1512552,-0.009493186,-0.01611816,0.0513677
2396,23.96,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1900024,0.02668762,-1.004684,-3.458611,20.18179,-24.61029,339.291,351.651,25,-0.00509223,0.01633716,-0.1832598,-1.755839,-0.1982293,3.698071E-005,-0.06290605,0.0514454,-0.1309535,-0.0171472,0.01631811,0.02524715
2397,23.97,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1900024,0.02668762,-1.004684,-3.458611,20.18179,-24.61029,339.291,351.651,25,-0.00509223,0.01633716,-0.1832598,-1.755839,-0.1982293,3.698071E-005,-0.06290605,0.0514454,-0.1309535,-0.0171472,0.01631811,0.02524715
2398,23.98,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2058411,0.02330017,-1.024231,-3.423218,20.35866,-23.75803,339.4082,351.7682,25,0.01261087,-0.01410091,-0.1828319,-1.75835,-0.1973721,-0.0004718614,0.0199641,-0.002024996,-0.1162455,-0.03120178,-0.01075628,0.02157027
2399,23.99,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2288666,0.05223083,-1.075073,-3.777008,20.14643,-23.34891,339.5508,351.9108,25,0.01261087,-0.01410091,-0.1828319,-1.759486,-0.1974197,2.348763E-005,0.02367522,-0.005621902,-0.1124954,0.003085628,-0.05086457,0.06282081
2400,24,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.227066,0.01921082,-1.058533,-3.777008,20.14643,-23.34891,339.5508,351.9108,25,0.04349421,-0.034285,-0.1713275,-1.760718,-0.1974431,0.0004231386,0.007605986,0.005074909,-0.1176442,-0.009678325,0.02372331,-0.04365969
2401,24.01,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2363586,-0.03120422,-1.028488,-4.130791,20.50015,-22.87164,339.7167,352.0767,25,0.05000751,-0.05756103,-0.1649168,-1.761857,-0.1978867,-0.000790842,0.0127127,-0.01080441,-0.106397,-0.03226892,0.05143999,-0.09458932
2402,24.02,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1910095,-0.02027893,-1.058197,-4.130791,20.50015,-22.87164,339.7167,352.0767,25,-0.01355576,-0.05425232,-0.180231,-1.762917,-0.198026,-0.0002277926,0.03848226,-0.01511,-0.1061389,-0.03962436,-0.03143202,-0.04803134
2403,24.03,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1903381,0.01184082,-1.080002,-3.423225,20.57089,-22.59894,339.8387,352.1987,25,-0.07213438,0.007238472,-0.1923473,-1.763905,-0.1983612,0.000479786,0.04499557,-0.03838607,-0.09972829,0.006053419,-0.01979914,-0.0778063
2404,24.04,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.1717987,0.02070618,-1.143082,-3.423225,20.57089,-22.59894,339.8387,352.1987,25,-0.07213438,0.007238472,-0.1923473,-1.763905,-0.1983612,0.000479786,0.04499557,-0.03838607,-0.09972829,0.006053419,-0.01979914,-0.0778063
2405,24.05,40.68513,-75.29169,125.1083,19.59,24.39375,4,5,1422118189,-0.2279358,0.003265381,-0.9772644,-3.635498,20.85387,-22.46255,339.9722,352.3322,25,-0.07772995,-0.01640774,-0.2020085,-1.766539,-0.1978931,-0.0001500694,-0.07714655,0.02641631,-0.1271582,0.02480533,0.02055611,-0.1625987
2406,24.06,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2279358,0.003265381,-0.9772644,-3.635498,20.85387,-22.46255,339.9722,352.3322,25,-0.1007687,-0.01953349,-0.2218341,-1.768043,-0.1976926,-0.0006181772,-0.0659317,0.01557774,-0.1269642,0.01485827,0.0104597,-0.1098404
2407,24.07,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2137604,0.01100159,-0.9861755,-3.812393,21.10147,-22.90576,340.1092,352.4692,25,-0.1007687,-0.01953349,-0.2218341,-1.768043,-0.1976926,-0.0006181772,-0.0659317,0.01557774,-0.1269642,0.01485827,0.0104597,-0.1098404
2408,24.08,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2083893,0.004486084,-1.04335,-3.812393,21.10147,-22.90576,340.1092,352.4692,25,-0.03197524,0.02665132,-0.2142984,-1.769648,-0.1976618,-0.001123014,-0.08274209,0.00277002,-0.1368196,-0.03155872,0.002142367,0.003263406
2409,24.09,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1988525,0.01037598,-0.9753571,-3.670876,21.59667,-22.97397,340.2357,352.5957,25,-0.03197524,0.02665132,-0.2142984,-1.771474,-0.1976476,-0.001906417,-0.1057808,-0.0003557517,-0.1566453,-0.01739744,0.009095171,-0.005646107
2410,24.1,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1845551,0.02796936,-0.8842316,-3.670876,21.59667,-22.97397,340.2357,352.5957,25,-0.03129241,-0.0140298,-0.2016354,-1.773243,-0.1972307,-0.002276677,-0.03698767,0.04582911,-0.1491097,-0.01243528,0.002209409,-0.06273977
2411,24.11,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2194519,0.04974365,-0.9369049,-3.458611,21.45518,-23.45123,340.342,352.702,25,0.02503824,-0.01635927,-0.2035925,-1.774731,-0.1972005,-0.002190807,-0.0200859,-0.01296048,-0.1324579,-0.002928174,0.008185172,0.005259507
2412,24.12,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1443329,-0.01301575,-1.026642,-3.458611,21.45518,-23.45123,340.342,352.702,25,0.02503824,-0.01635927,-0.2035925,-1.774731,-0.1972005,-0.002190807,-0.0200859,-0.01296048,-0.1324579,-0.002928174,0.008185172,0.005259507
2413,24.13,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1443329,-0.01301575,-1.026642,-3.458611,21.45518,-23.45123,340.342,352.702,25,0.02503824,-0.01635927,-0.2035925,-1.774731,-0.1972005,-0.002190807,-0.0200859,-0.01296048,-0.1324579,-0.002928174,0.008185172,0.005259507
2414,24.14,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2419891,0.09559631,-0.9524231,-4.095413,21.66742,-23.65579,340.4806,352.8406,25,0.05684118,-0.02290851,-0.1860615,-1.779133,-0.1988687,-0.003275009,0.01291043,-0.01092927,-0.1346528,-0.03554914,0.05112258,0.05023174
2415,24.15,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2218781,-0.02377319,-0.962616,-4.060036,21.41982,-23.68994,340.617,352.977,25,0.09384314,-0.04416586,-0.1720381,-1.780403,-0.1988712,-0.002927098,0.01000493,0.007590043,-0.1201028,-0.04442709,0.09266922,0.02786292
2416,24.16,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2353363,0.01295471,-1.001007,-4.060036,21.41982,-23.68994,340.617,352.977,25,0.07090294,-0.05955547,-0.1733215,-1.781591,-0.1988578,-0.002251564,0.05181871,-0.003735889,-0.1208728,-0.05196244,-0.00820249,-0.0513411
2417,24.17,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2267761,0.0382843,-1.139786,-3.847763,21.34907,-23.28082,340.7425,353.1025,25,0.02886228,-0.03344904,-0.18006,-1.782602,-0.1991189,-0.001140262,0.08882067,-0.02499328,-0.1068496,-0.02407243,-0.02491345,0.01762463
2418,24.18,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2414703,0.04743958,-1.16394,-3.847763,21.34907,-23.28082,340.7425,353.1025,25,0.01645567,-0.02143818,-0.1876469,-1.78354,-0.2005634,-0.0004680668,0.06587722,-0.04038652,-0.1081333,-0.03611488,0.01248665,-0.02105269
2419,24.19,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2406769,-0.03060913,-1.075409,-3.777008,21.34907,-23.28082,340.8586,353.2186,25,0.01645567,-0.02143818,-0.1876469,-1.784677,-0.2008098,0.0001095735,0.02383657,-0.01428013,-0.1148721,-0.02731318,0.03839387,-0.1598804
2420,24.2,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2406769,-0.03060913,-1.075409,-3.777008,21.34907,-23.28082,340.8586,353.2186,25,0.01645567,-0.02143818,-0.1876469,-1.784677,-0.2008098,0.0001095735,0.02383657,-0.01428013,-0.1148721,-0.02731318,0.03839387,-0.1598804
2421,24.21,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2406769,-0.03060913,-1.075409,-3.777008,21.34907,-23.28082,340.8586,353.2186,25,0.01645567,-0.02143818,-0.1876469,-1.784677,-0.2008098,0.0001095735,0.02383657,-0.01428013,-0.1148721,-0.02731318,0.03839387,-0.1598804
2422,24.22,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1896362,-0.003128052,-1.07666,-3.777008,21.49055,-23.41721,340.9705,353.3305,25,-0.05560494,-0.02203793,-0.2017691,-1.787153,-0.2008363,0.000912681,0.01755393,-0.004566336,-0.1174716,-0.04118809,-0.02969645,-0.09550925
2423,24.23,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1842957,0.01741028,-1.063171,-3.38784,21.52593,-23.65585,341.0539,353.4139,25,-0.104965,0.006319415,-0.2171909,-1.7884,-0.2009812,0.001234179,0.003067939,-0.01236038,-0.123667,-0.04696662,-0.003724928,-0.02109087
2424,24.24,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2220917,0.02087402,-1.041183,-3.38784,21.52593,-23.65585,341.0539,353.4139,25,-0.1218093,0.06019277,-0.228883,-1.789889,-0.2001567,0.001168702,-0.06062898,-0.002865989,-0.1365812,0.009186557,-0.00195935,-0.0966254
2425,24.25,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.214325,-0.02522278,-0.9285583,-3.423218,21.63204,-23.62177,341.139,353.499,25,-0.1092727,0.04322311,-0.2261644,-1.791696,-0.2000093,0.0004639263,-0.1099891,0.02549131,-0.1520032,0.01438276,0.01787421,-0.08310676
2426,24.26,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2176514,-0.02748108,-0.8426514,-3.423218,21.63204,-23.62177,341.139,353.499,25,-0.07451951,0.01202524,-0.2132982,-1.793678,-0.1992422,-0.0004946443,-0.1268333,0.07936462,-0.1636954,-0.02416515,0.02037938,-0.06096674
2427,24.27,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1752625,-0.0340271,-0.8545227,-3.352463,21.70279,-23.82635,341.2211,353.5811,25,-0.06660672,-0.01864825,-0.2117226,-1.795696,-0.1985841,-0.001444676,-0.1142967,0.06239491,-0.160977,-0.01704366,-0.02666745,0.05178751
2428,24.28,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1752625,-0.0340271,-0.8545227,-3.352463,21.70279,-23.82635,341.2211,353.5811,25,-0.06660672,-0.01864825,-0.2117226,-1.795696,-0.1985841,-0.001444676,-0.1142967,0.06239491,-0.160977,-0.01704366,-0.02666745,0.05178751
2429,24.29,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1752625,-0.0340271,-0.8545227,-3.352463,21.70279,-23.82635,341.2211,353.5811,25,-0.06660672,-0.01864825,-0.2117226,-1.795696,-0.1985841,-0.001444676,-0.1142967,0.06239491,-0.160977,-0.01704366,-0.02666745,0.05178751
2430,24.3,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2532043,0.04037476,-0.975235,-3.317093,21.45518,-24.13318,343.3392,355.6992,25,-0.08894265,-0.001908688,-0.2120651,-1.800828,-0.1986773,-0.003799707,-0.06240645,0.02793896,-0.141792,-0.009705612,0.02418492,0.07140113
2431,24.31,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2747192,-0.02241516,-0.9266205,-3.317093,21.45518,-24.13318,343.3392,355.6992,25,-0.06728689,0.01104599,-0.1960268,-1.802554,-0.1985693,-0.004421675,-0.09397182,0.01726018,-0.1468777,-0.002106367,0.06103854,-0.005972629
2432,24.32,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2592773,-0.05215454,-0.9311371,-3.529366,21.31369,-23.9968,344.4459,356.8059,25,-0.01060684,-0.01345962,-0.1879497,-1.804172,-0.1982307,-0.004935924,-0.07231605,0.03021482,-0.1308395,-0.05627171,0.03543885,0.005169612
2433,24.33,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2330933,-0.06932068,-0.9185944,-3.812393,21.24295,-23.92862,344.4701,356.8301,25,0.02380759,-0.02492879,-0.1801807,-1.805565,-0.1981745,-0.00504494,-0.01563598,0.005709165,-0.1227625,-0.07784184,-0.02746008,0.05379465
2434,24.34,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1759796,0.03872681,-0.9682007,-3.812393,21.24295,-23.92862,344.4701,356.8301,25,-0.009280317,-0.0269171,-0.1669288,-1.806782,-0.2007331,-0.002655746,0.0187829,-0.005770134,-0.1149975,-0.0337062,-0.07197642,0.06132285
2435,24.35,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2030182,0.03898621,-1.045929,-3.564743,21.34907,-24.23544,344.4838,356.8438,25,-0.009280317,-0.0269171,-0.1669288,-1.806782,-0.2007331,-0.002655746,0.0187829,-0.005770134,-0.1149975,-0.0337062,-0.07197642,0.06132285
2436,24.36,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2030182,0.03898621,-1.045929,-3.564743,21.34907,-24.23544,344.4838,356.8438,25,-0.009280317,-0.0269171,-0.1669288,-1.807851,-0.2010209,-0.002335318,0.008093785,-0.03063797,-0.09397491,0.02368963,0.03639149,0.01165989
2437,24.37,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2030182,0.03898621,-1.045929,-3.564743,21.34907,-24.23544,344.4838,356.8438,25,-0.009280317,-0.0269171,-0.1669288,-1.807851,-0.2010209,-0.002335318,0.008093785,-0.03063797,-0.09397491,0.02368963,0.03639149,0.01165989
2438,24.38,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2932587,-0.00112915,-0.9850922,-3.635498,21.41982,-24.44,344.5515,356.9115,25,-0.0486754,-0.009412411,-0.1784811,-1.810123,-0.2007261,-0.0008607316,-0.05466521,-0.006297736,-0.1057901,-0.005285338,-0.05049757,-0.09939348
2439,24.39,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2692108,-0.006088257,-0.9868927,-3.529366,21.95039,-24.67865,344.3385,356.6985,25,-0.03364664,-0.02879064,-0.1757194,-1.811514,-0.2005993,-0.001333692,-0.07098479,0.02041399,-0.1184589,-0.07311287,-0.03258369,-0.02293745
2440,24.4,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.2123566,0.008636475,-0.9454956,-3.529366,21.95039,-24.67865,344.3385,356.6985,25,-0.05454314,-0.01825144,-0.1895081,-1.812853,-0.2004975,-0.001722564,-0.05369288,0.009747215,-0.1133002,-0.09410208,-0.002851714,-0.005125997
2441,24.41,40.68528,-75.29158,126.8299,19.51,33.37772,4,5,1422118191,-0.1723175,0.01994324,-0.9764252,-3.06945,22.41023,-25.19003,343.3054,355.6654,25,-0.05454314,-0.01825144,-0.1895081,-1.81412,-0.2005593,-0.001974396,-0.03866411,-0.009631053,-0.1105386,-0.06999374,-0.008062651,-0.006939304
